Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Month,DayOfWeek,Quarter,Inventory_Gap,Price_Margin,Markup_Ratio
2024-09-04,SKU_10,WH_3,SUP_5,East,11,382,5,218,0,13.68,17.87,0,0,13.95,9,2,3,164,4.190000000000001,0.30628654970760244
2024-09-05,SKU_10,WH_3,SUP_5,West,12,370,5,218,0,13.68,17.87,0,0,16.04,9,3,3,152,4.190000000000001,0.30628654970760244
2024-09-06,SKU_10,WH_3,SUP_5,West,9,361,5,218,0,13.68,17.87,0,0,8.68,9,4,3,143,4.190000000000001,0.30628654970760244
2024-09-07,SKU_10,WH_3,SUP_5,South,5,356,5,218,0,13.68,17.87,0,0,4.94,9,5,3,138,4.190000000000001,0.30628654970760244
2024-09-08,SKU_10,WH_3,SUP_5,West,13,343,5,218,0,13.68,17.87,0,0,8.4,9,6,3,125,4.190000000000001,0.30628654970760244
2024-09-09,SKU_10,WH_3,SUP_5,North,22,321,5,218,0,13.68,17.87,0,0,19.74,9,0,3,103,4.190000000000001,0.30628654970760244
2024-09-10,SKU_10,WH_3,SUP_5,North,12,309,5,218,0,13.68,17.87,0,0,15.32,9,1,3,91,4.190000000000001,0.30628654970760244
2024-09-11,SKU_10,WH_3,SUP_5,East,12,297,5,218,0,13.68,17.87,0,0,5.83,9,2,3,79,4.190000000000001,0.30628654970760244
2024-09-12,SKU_10,WH_3,SUP_5,South,4,293,5,218,0,13.68,17.87,0,0,1.95,9,3,3,75,4.190000000000001,0.30628654970760244
2024-09-13,SKU_10,WH_3,SUP_5,North,8,285,5,218,0,13.68,17.87,0,0,11.93,9,4,3,67,4.190000000000001,0.30628654970760244
2024-09-14,SKU_10,WH_3,SUP_5,North,11,274,5,218,0,13.68,17.87,0,0,7.44,9,5,3,56,4.190000000000001,0.30628654970760244
2024-09-15,SKU_10,WH_3,SUP_5,North,7,267,5,218,0,13.68,17.87,0,0,4.06,9,6,3,49,4.190000000000001,0.30628654970760244
2024-09-16,SKU_10,WH_3,SUP_5,East,8,259,5,218,0,13.68,17.87,0,0,6.7,9,0,3,41,4.190000000000001,0.30628654970760244
2024-09-17,SKU_10,WH_3,SUP_5,South,15,244,5,218,0,13.68,17.87,0,0,10.76,9,1,3,26,4.190000000000001,0.30628654970760244
2024-09-18,SKU_10,WH_3,SUP_5,South,4,240,5,218,0,13.68,17.87,0,0,3.52,9,2,3,22,4.190000000000001,0.30628654970760244
2024-09-19,SKU_10,WH_3,SUP_5,North,11,229,5,218,0,13.68,17.87,0,0,10.63,9,3,3,11,4.190000000000001,0.30628654970760244
2024-09-20,SKU_10,WH_3,SUP_5,North,2,227,5,218,0,13.68,17.87,0,0,5.18,9,4,3,9,4.190000000000001,0.30628654970760244
2024-09-21,SKU_10,WH_3,SUP_5,North,18,209,5,218,0,13.68,17.87,0,0,19.38,9,5,3,-9,4.190000000000001,0.30628654970760244
2024-09-22,SKU_10,WH_3,SUP_5,North,10,466,5,218,267,13.68,17.87,0,0,14.85,9,6,3,248,4.190000000000001,0.30628654970760244
2024-09-23,SKU_10,WH_3,SUP_5,West,16,450,5,218,0,13.68,17.87,0,0,13.61,9,0,3,232,4.190000000000001,0.30628654970760244
2024-09-24,SKU_10,WH_3,SUP_5,East,9,441,5,218,0,13.68,17.87,0,0,6.27,9,1,3,223,4.190000000000001,0.30628654970760244
2024-09-25,SKU_10,WH_3,SUP_5,East,14,427,5,218,0,13.68,17.87,0,0,12.19,9,2,3,209,4.190000000000001,0.30628654970760244
2024-09-26,SKU_10,WH_3,SUP_5,South,4,423,5,218,0,13.68,17.87,0,0,5.05,9,3,3,205,4.190000000000001,0.30628654970760244
2024-09-27,SKU_10,WH_3,SUP_5,West,19,404,5,218,0,13.68,17.87,0,0,20.36,9,4,3,186,4.190000000000001,0.30628654970760244
2024-09-28,SKU_10,WH_3,SUP_5,West,9,395,5,218,0,13.68,17.87,0,0,4.45,9,5,3,177,4.190000000000001,0.30628654970760244
2024-09-29,SKU_10,WH_3,SUP_5,West,5,390,5,218,0,13.68,17.87,0,0,0.08,9,6,3,172,4.190000000000001,0.30628654970760244
2024-09-30,SKU_10,WH_3,SUP_5,South,13,377,5,218,0,13.68,17.87,0,0,14.67,9,0,3,159,4.190000000000001,0.30628654970760244
2024-10-01,SKU_10,WH_3,SUP_5,East,15,362,5,218,0,13.68,17.87,1,0,16.25,10,1,4,144,4.190000000000001,0.30628654970760244
2024-10-02,SKU_10,WH_3,SUP_5,North,6,356,5,218,0,13.68,17.87,0,0,2.4,10,2,4,138,4.190000000000001,0.30628654970760244
2024-10-03,SKU_10,WH_3,SUP_5,North,6,350,5,218,0,13.68,17.87,0,0,6.21,10,3,4,132,4.190000000000001,0.30628654970760244
2024-10-04,SKU_10,WH_3,SUP_5,East,7,343,5,218,0,13.68,17.87,0,0,7.31,10,4,4,125,4.190000000000001,0.30628654970760244
2024-10-05,SKU_10,WH_3,SUP_5,North,2,341,5,218,0,13.68,17.87,0,0,2.97,10,5,4,123,4.190000000000001,0.30628654970760244
2024-10-06,SKU_10,WH_3,SUP_5,West,7,334,5,218,0,13.68,17.87,1,0,6.29,10,6,4,116,4.190000000000001,0.30628654970760244
2024-10-07,SKU_10,WH_3,SUP_5,East,2,332,5,218,0,13.68,17.87,0,0,4.52,10,0,4,114,4.190000000000001,0.30628654970760244
2024-10-08,SKU_10,WH_3,SUP_5,West,11,321,5,218,0,13.68,17.87,0,0,13.41,10,1,4,103,4.190000000000001,0.30628654970760244
2024-10-09,SKU_10,WH_3,SUP_5,West,6,315,5,218,0,13.68,17.87,1,0,5.04,10,2,4,97,4.190000000000001,0.30628654970760244
2024-10-10,SKU_10,WH_3,SUP_5,South,11,304,5,218,0,13.68,17.87,0,0,14.35,10,3,4,86,4.190000000000001,0.30628654970760244
2024-10-11,SKU_10,WH_3,SUP_5,North,0,304,5,218,0,13.68,17.87,0,0,3.69,10,4,4,86,4.190000000000001,0.30628654970760244
2024-10-12,SKU_10,WH_3,SUP_5,East,0,304,5,218,0,13.68,17.87,0,0,0.42,10,5,4,86,4.190000000000001,0.30628654970760244
2024-10-13,SKU_10,WH_3,SUP_5,West,19,285,5,218,0,13.68,17.87,1,0,18.99,10,6,4,67,4.190000000000001,0.30628654970760244
2024-10-14,SKU_10,WH_3,SUP_5,West,9,276,5,218,0,13.68,17.87,0,0,8.06,10,0,4,58,4.190000000000001,0.30628654970760244
2024-10-15,SKU_10,WH_3,SUP_5,East,8,268,5,218,0,13.68,17.87,0,0,12.29,10,1,4,50,4.190000000000001,0.30628654970760244
2024-10-16,SKU_10,WH_3,SUP_5,South,4,264,5,218,0,13.68,17.87,0,0,9.73,10,2,4,46,4.190000000000001,0.30628654970760244
2024-10-17,SKU_10,WH_3,SUP_5,South,10,254,5,218,0,13.68,17.87,0,0,6.62,10,3,4,36,4.190000000000001,0.30628654970760244
2024-10-18,SKU_10,WH_3,SUP_5,North,8,246,5,218,0,13.68,17.87,0,0,5.8,10,4,4,28,4.190000000000001,0.30628654970760244
2024-10-19,SKU_10,WH_3,SUP_5,East,7,239,5,218,0,13.68,17.87,0,0,5.3,10,5,4,21,4.190000000000001,0.30628654970760244
2024-10-20,SKU_10,WH_3,SUP_5,West,10,229,5,218,0,13.68,17.87,0,0,10.3,10,6,4,11,4.190000000000001,0.30628654970760244
2024-10-21,SKU_10,WH_3,SUP_5,East,6,223,5,218,0,13.68,17.87,0,0,9.39,10,0,4,5,4.190000000000001,0.30628654970760244
2024-10-22,SKU_10,WH_3,SUP_5,West,14,209,5,218,0,13.68,17.87,1,0,12.42,10,1,4,-9,4.190000000000001,0.30628654970760244
2024-10-23,SKU_10,WH_3,SUP_5,South,6,541,5,218,338,13.68,17.87,0,0,4.27,10,2,4,323,4.190000000000001,0.30628654970760244
2024-10-24,SKU_10,WH_3,SUP_5,North,8,533,5,218,0,13.68,17.87,0,0,8.4,10,3,4,315,4.190000000000001,0.30628654970760244
2024-10-25,SKU_10,WH_3,SUP_5,West,5,528,5,218,0,13.68,17.87,0,0,6.45,10,4,4,310,4.190000000000001,0.30628654970760244
2024-10-26,SKU_10,WH_3,SUP_5,East,12,516,5,218,0,13.68,17.87,0,0,7.36,10,5,4,298,4.190000000000001,0.30628654970760244
2024-10-27,SKU_10,WH_3,SUP_5,South,13,503,5,218,0,13.68,17.87,0,0,3.7,10,6,4,285,4.190000000000001,0.30628654970760244
2024-10-28,SKU_10,WH_3,SUP_5,West,6,497,5,218,0,13.68,17.87,1,0,7.86,10,0,4,279,4.190000000000001,0.30628654970760244
2024-10-29,SKU_10,WH_3,SUP_5,South,8,489,5,218,0,13.68,17.87,0,0,8.17,10,1,4,271,4.190000000000001,0.30628654970760244
2024-10-30,SKU_10,WH_3,SUP_5,North,12,477,5,218,0,13.68,17.87,0,0,13.36,10,2,4,259,4.190000000000001,0.30628654970760244
2024-10-31,SKU_10,WH_3,SUP_5,East,12,465,5,218,0,13.68,17.87,0,0,17.16,10,3,4,247,4.190000000000001,0.30628654970760244
2024-11-01,SKU_10,WH_3,SUP_5,South,6,459,5,218,0,13.68,17.87,0,0,7.31,11,4,4,241,4.190000000000001,0.30628654970760244
2024-11-02,SKU_10,WH_3,SUP_5,North,15,444,5,218,0,13.68,17.87,0,0,16.88,11,5,4,226,4.190000000000001,0.30628654970760244
2024-11-03,SKU_10,WH_3,SUP_5,South,9,435,5,218,0,13.68,17.87,0,0,6.13,11,6,4,217,4.190000000000001,0.30628654970760244
2024-11-04,SKU_10,WH_3,SUP_5,North,13,422,5,218,0,13.68,17.87,0,0,11.71,11,0,4,204,4.190000000000001,0.30628654970760244
2024-11-05,SKU_10,WH_3,SUP_5,North,15,407,5,218,0,13.68,17.87,0,0,20.55,11,1,4,189,4.190000000000001,0.30628654970760244
2024-11-06,SKU_10,WH_3,SUP_5,North,7,400,5,218,0,13.68,17.87,0,0,5.94,11,2,4,182,4.190000000000001,0.30628654970760244
2024-11-07,SKU_10,WH_3,SUP_5,East,24,376,5,218,0,13.68,17.87,0,0,26.36,11,3,4,158,4.190000000000001,0.30628654970760244
2024-11-08,SKU_10,WH_3,SUP_5,West,0,376,5,218,0,13.68,17.87,0,0,5.69,11,4,4,158,4.190000000000001,0.30628654970760244
2024-11-09,SKU_10,WH_3,SUP_5,North,16,360,5,218,0,13.68,17.87,1,0,15.92,11,5,4,142,4.190000000000001,0.30628654970760244
2024-11-10,SKU_10,WH_3,SUP_5,North,6,354,5,218,0,13.68,17.87,0,0,10.13,11,6,4,136,4.190000000000001,0.30628654970760244
2024-11-11,SKU_10,WH_3,SUP_5,East,16,338,5,218,0,13.68,17.87,0,0,17.44,11,0,4,120,4.190000000000001,0.30628654970760244
2024-11-12,SKU_10,WH_3,SUP_5,West,10,328,5,218,0,13.68,17.87,0,0,9.48,11,1,4,110,4.190000000000001,0.30628654970760244
2024-11-13,SKU_10,WH_3,SUP_5,South,12,316,5,218,0,13.68,17.87,0,0,14.64,11,2,4,98,4.190000000000001,0.30628654970760244
2024-11-14,SKU_10,WH_3,SUP_5,South,19,297,5,218,0,13.68,17.87,0,0,22.86,11,3,4,79,4.190000000000001,0.30628654970760244
2024-11-15,SKU_10,WH_3,SUP_5,West,22,275,5,218,0,13.68,17.87,0,0,21.92,11,4,4,57,4.190000000000001,0.30628654970760244
2024-11-16,SKU_10,WH_3,SUP_5,South,16,259,5,218,0,13.68,17.87,0,0,16.51,11,5,4,41,4.190000000000001,0.30628654970760244
2024-11-17,SKU_10,WH_3,SUP_5,West,8,251,5,218,0,13.68,17.87,0,0,6.02,11,6,4,33,4.190000000000001,0.30628654970760244
2024-11-18,SKU_10,WH_3,SUP_5,East,17,234,5,218,0,13.68,17.87,0,0,17.3,11,0,4,16,4.190000000000001,0.30628654970760244
2024-11-19,SKU_10,WH_3,SUP_5,East,10,224,5,218,0,13.68,17.87,1,0,8.23,11,1,4,6,4.190000000000001,0.30628654970760244
2024-11-20,SKU_10,WH_3,SUP_5,West,1,223,5,218,0,13.68,17.87,0,0,2.1,11,2,4,5,4.190000000000001,0.30628654970760244
2024-11-21,SKU_10,WH_3,SUP_5,East,22,201,5,218,0,13.68,17.87,0,0,21.7,11,3,4,-17,4.190000000000001,0.30628654970760244
2024-11-22,SKU_10,WH_3,SUP_5,North,8,575,5,218,382,13.68,17.87,0,0,7.53,11,4,4,357,4.190000000000001,0.30628654970760244
2024-11-23,SKU_10,WH_3,SUP_5,East,19,556,5,218,0,13.68,17.87,0,0,22.39,11,5,4,338,4.190000000000001,0.30628654970760244
2024-11-24,SKU_10,WH_3,SUP_5,North,14,542,5,218,0,13.68,17.87,0,0,17.53,11,6,4,324,4.190000000000001,0.30628654970760244
2024-11-25,SKU_10,WH_3,SUP_5,North,15,527,5,218,0,13.68,17.87,0,0,13.96,11,0,4,309,4.190000000000001,0.30628654970760244
2024-11-26,SKU_10,WH_3,SUP_5,East,24,503,5,218,0,13.68,17.87,0,0,29.63,11,1,4,285,4.190000000000001,0.30628654970760244
2024-11-27,SKU_10,WH_3,SUP_5,West,15,488,5,218,0,13.68,17.87,0,0,17.34,11,2,4,270,4.190000000000001,0.30628654970760244
2024-11-28,SKU_10,WH_3,SUP_5,East,2,486,5,218,0,13.68,17.87,0,0,0.0,11,3,4,268,4.190000000000001,0.30628654970760244
2024-11-29,SKU_10,WH_3,SUP_5,West,16,470,5,218,0,13.68,17.87,1,0,17.21,11,4,4,252,4.190000000000001,0.30628654970760244
2024-11-30,SKU_10,WH_3,SUP_5,South,21,449,5,218,0,13.68,17.87,0,0,20.45,11,5,4,231,4.190000000000001,0.30628654970760244
2024-12-01,SKU_10,WH_3,SUP_5,South,16,433,5,218,0,13.68,17.87,0,0,14.04,12,6,4,215,4.190000000000001,0.30628654970760244
2024-12-02,SKU_10,WH_3,SUP_5,North,21,412,5,218,0,13.68,17.87,0,0,24.74,12,0,4,194,4.190000000000001,0.30628654970760244
2024-12-03,SKU_10,WH_3,SUP_5,South,20,392,5,218,0,13.68,17.87,0,0,22.46,12,1,4,174,4.190000000000001,0.30628654970760244
2024-12-04,SKU_10,WH_3,SUP_5,East,13,379,5,218,0,13.68,17.87,0,0,10.23,12,2,4,161,4.190000000000001,0.30628654970760244
2024-12-05,SKU_10,WH_3,SUP_5,East,24,355,5,218,0,13.68,17.87,1,0,24.68,12,3,4,137,4.190000000000001,0.30628654970760244
2024-12-06,SKU_10,WH_3,SUP_5,North,20,335,5,218,0,13.68,17.87,0,0,17.79,12,4,4,117,4.190000000000001,0.30628654970760244
2024-12-07,SKU_10,WH_3,SUP_5,South,26,309,5,218,0,13.68,17.87,1,0,24.01,12,5,4,91,4.190000000000001,0.30628654970760244
2024-12-08,SKU_10,WH_3,SUP_5,East,10,299,5,218,0,13.68,17.87,0,0,7.97,12,6,4,81,4.190000000000001,0.30628654970760244
2024-12-09,SKU_10,WH_3,SUP_5,West,29,270,5,218,0,13.68,17.87,1,0,30.37,12,0,4,52,4.190000000000001,0.30628654970760244
2024-12-10,SKU_10,WH_3,SUP_5,North,21,249,5,218,0,13.68,17.87,0,0,19.6,12,1,4,31,4.190000000000001,0.30628654970760244
2024-12-11,SKU_10,WH_3,SUP_5,East,20,229,5,218,0,13.68,17.87,0,0,21.9,12,2,4,11,4.190000000000001,0.30628654970760244
2024-12-12,SKU_10,WH_3,SUP_5,East,9,220,5,218,0,13.68,17.87,0,0,10.14,12,3,4,2,4.190000000000001,0.30628654970760244
2024-12-13,SKU_10,WH_3,SUP_5,North,31,189,5,218,0,13.68,17.87,1,0,28.08,12,4,4,-29,4.190000000000001,0.30628654970760244
2024-12-14,SKU_10,WH_3,SUP_5,North,33,462,5,218,306,13.68,17.87,1,0,34.21,12,5,4,244,4.190000000000001,0.30628654970760244
2024-12-15,SKU_10,WH_3,SUP_5,East,17,445,5,218,0,13.68,17.87,0,0,18.91,12,6,4,227,4.190000000000001,0.30628654970760244
2024-12-16,SKU_10,WH_3,SUP_5,East,18,427,5,218,0,13.68,17.87,0,0,18.82,12,0,4,209,4.190000000000001,0.30628654970760244
2024-12-17,SKU_10,WH_3,SUP_5,North,25,402,5,218,0,13.68,17.87,0,0,25.9,12,1,4,184,4.190000000000001,0.30628654970760244
2024-12-18,SKU_10,WH_3,SUP_5,South,14,388,5,218,0,13.68,17.87,0,0,16.41,12,2,4,170,4.190000000000001,0.30628654970760244
2024-12-19,SKU_10,WH_3,SUP_5,North,18,370,5,218,0,13.68,17.87,0,0,14.21,12,3,4,152,4.190000000000001,0.30628654970760244
2024-12-20,SKU_10,WH_3,SUP_5,West,20,350,5,218,0,13.68,17.87,0,0,19.31,12,4,4,132,4.190000000000001,0.30628654970760244
2024-12-21,SKU_10,WH_3,SUP_5,East,20,330,5,218,0,13.68,17.87,0,0,20.09,12,5,4,112,4.190000000000001,0.30628654970760244
2024-12-22,SKU_10,WH_3,SUP_5,East,26,304,5,218,0,13.68,17.87,0,0,25.66,12,6,4,86,4.190000000000001,0.30628654970760244
2024-12-23,SKU_10,WH_3,SUP_5,South,20,284,5,218,0,13.68,17.87,0,0,20.9,12,0,4,66,4.190000000000001,0.30628654970760244
2024-12-24,SKU_10,WH_3,SUP_5,North,22,262,5,218,0,13.68,17.87,0,0,21.25,12,1,4,44,4.190000000000001,0.30628654970760244
2024-12-25,SKU_10,WH_3,SUP_5,East,23,239,5,218,0,13.68,17.87,0,0,22.85,12,2,4,21,4.190000000000001,0.30628654970760244
2024-12-26,SKU_10,WH_3,SUP_5,East,12,227,5,218,0,13.68,17.87,0,0,10.21,12,3,4,9,4.190000000000001,0.30628654970760244
2024-12-27,SKU_10,WH_3,SUP_5,West,12,215,5,218,0,13.68,17.87,0,0,12.19,12,4,4,-3,4.190000000000001,0.30628654970760244
2024-12-28,SKU_10,WH_3,SUP_5,North,24,608,5,218,417,13.68,17.87,0,0,29.01,12,5,4,390,4.190000000000001,0.30628654970760244
2024-12-29,SKU_10,WH_3,SUP_5,North,22,586,5,218,0,13.68,17.87,0,0,21.24,12,6,4,368,4.190000000000001,0.30628654970760244
2024-12-30,SKU_10,WH_3,SUP_5,North,14,572,5,218,0,13.68,17.87,0,0,11.11,12,0,4,354,4.190000000000001,0.30628654970760244
2024-01-01,SKU_10,WH_4,SUP_10,West,32,781,14,328,0,19.02,24.9,1,0,32.38,1,0,1,453,5.879999999999999,0.3091482649842271
2024-01-02,SKU_10,WH_4,SUP_10,East,13,768,14,328,0,19.02,24.9,0,0,18.95,1,1,1,440,5.879999999999999,0.3091482649842271
2024-01-03,SKU_10,WH_4,SUP_10,North,17,751,14,328,0,19.02,24.9,0,0,19.34,1,2,1,423,5.879999999999999,0.3091482649842271
2024-01-04,SKU_10,WH_4,SUP_10,North,15,736,14,328,0,19.02,24.9,0,0,19.48,1,3,1,408,5.879999999999999,0.3091482649842271
2024-01-05,SKU_10,WH_4,SUP_10,North,24,712,14,328,0,19.02,24.9,1,0,22.59,1,4,1,384,5.879999999999999,0.3091482649842271
2024-01-06,SKU_10,WH_4,SUP_10,South,26,686,14,328,0,19.02,24.9,0,0,27.48,1,5,1,358,5.879999999999999,0.3091482649842271
2024-01-07,SKU_10,WH_4,SUP_10,East,14,672,14,328,0,19.02,24.9,0,0,16.49,1,6,1,344,5.879999999999999,0.3091482649842271
2024-01-08,SKU_10,WH_4,SUP_10,North,21,651,14,328,0,19.02,24.9,0,0,16.42,1,0,1,323,5.879999999999999,0.3091482649842271
2024-01-09,SKU_10,WH_4,SUP_10,North,25,626,14,328,0,19.02,24.9,0,0,26.42,1,1,1,298,5.879999999999999,0.3091482649842271
2024-01-10,SKU_10,WH_4,SUP_10,North,23,603,14,328,0,19.02,24.9,1,0,22.39,1,2,1,275,5.879999999999999,0.3091482649842271
2024-01-11,SKU_10,WH_4,SUP_10,West,20,583,14,328,0,19.02,24.9,0,0,19.7,1,3,1,255,5.879999999999999,0.3091482649842271
2024-01-12,SKU_10,WH_4,SUP_10,West,21,562,14,328,0,19.02,24.9,0,0,26.99,1,4,1,234,5.879999999999999,0.3091482649842271
2024-01-13,SKU_10,WH_4,SUP_10,East,23,539,14,328,0,19.02,24.9,0,0,25.22,1,5,1,211,5.879999999999999,0.3091482649842271
2024-01-14,SKU_10,WH_4,SUP_10,West,26,513,14,328,0,19.02,24.9,0,0,22.73,1,6,1,185,5.879999999999999,0.3091482649842271
2024-01-15,SKU_10,WH_4,SUP_10,South,24,489,14,328,0,19.02,24.9,0,0,20.54,1,0,1,161,5.879999999999999,0.3091482649842271
2024-01-16,SKU_10,WH_4,SUP_10,West,20,469,14,328,0,19.02,24.9,0,0,19.13,1,1,1,141,5.879999999999999,0.3091482649842271
2024-01-17,SKU_10,WH_4,SUP_10,East,23,446,14,328,0,19.02,24.9,0,0,16.28,1,2,1,118,5.879999999999999,0.3091482649842271
2024-01-18,SKU_10,WH_4,SUP_10,South,21,425,14,328,0,19.02,24.9,0,0,22.82,1,3,1,97,5.879999999999999,0.3091482649842271
2024-01-19,SKU_10,WH_4,SUP_10,West,18,407,14,328,0,19.02,24.9,0,0,14.2,1,4,1,79,5.879999999999999,0.3091482649842271
2024-01-20,SKU_10,WH_4,SUP_10,South,29,378,14,328,0,19.02,24.9,0,0,29.85,1,5,1,50,5.879999999999999,0.3091482649842271
2024-01-21,SKU_10,WH_4,SUP_10,East,23,355,14,328,0,19.02,24.9,0,0,18.06,1,6,1,27,5.879999999999999,0.3091482649842271
2024-01-22,SKU_10,WH_4,SUP_10,North,21,334,14,328,0,19.02,24.9,0,0,16.92,1,0,1,6,5.879999999999999,0.3091482649842271
2024-01-23,SKU_10,WH_4,SUP_10,East,32,302,14,328,0,19.02,24.9,0,0,27.63,1,1,1,-26,5.879999999999999,0.3091482649842271
2024-01-24,SKU_10,WH_4,SUP_10,North,31,548,14,328,277,19.02,24.9,0,0,27.7,1,2,1,220,5.879999999999999,0.3091482649842271
2024-01-25,SKU_10,WH_4,SUP_10,East,25,523,14,328,0,19.02,24.9,0,0,26.19,1,3,1,195,5.879999999999999,0.3091482649842271
2024-01-26,SKU_10,WH_4,SUP_10,South,26,497,14,328,0,19.02,24.9,0,0,31.59,1,4,1,169,5.879999999999999,0.3091482649842271
2024-01-27,SKU_10,WH_4,SUP_10,East,24,473,14,328,0,19.02,24.9,0,0,21.7,1,5,1,145,5.879999999999999,0.3091482649842271
2024-01-28,SKU_10,WH_4,SUP_10,North,28,445,14,328,0,19.02,24.9,0,0,30.98,1,6,1,117,5.879999999999999,0.3091482649842271
2024-01-29,SKU_10,WH_4,SUP_10,West,42,403,14,328,0,19.02,24.9,1,0,38.74,1,0,1,75,5.879999999999999,0.3091482649842271
2024-01-30,SKU_10,WH_4,SUP_10,North,24,379,14,328,0,19.02,24.9,0,0,19.72,1,1,1,51,5.879999999999999,0.3091482649842271
2024-01-31,SKU_10,WH_4,SUP_10,South,23,356,14,328,0,19.02,24.9,0,0,17.34,1,2,1,28,5.879999999999999,0.3091482649842271
2024-02-01,SKU_10,WH_4,SUP_10,South,25,331,14,328,0,19.02,24.9,0,0,29.4,2,3,1,3,5.879999999999999,0.3091482649842271
2024-02-02,SKU_10,WH_4,SUP_10,West,23,308,14,328,0,19.02,24.9,0,0,17.81,2,4,1,-20,5.879999999999999,0.3091482649842271
2024-02-03,SKU_10,WH_4,SUP_10,East,16,557,14,328,265,19.02,24.9,0,0,12.97,2,5,1,229,5.879999999999999,0.3091482649842271
2024-02-04,SKU_10,WH_4,SUP_10,North,21,536,14,328,0,19.02,24.9,0,0,22.11,2,6,1,208,5.879999999999999,0.3091482649842271
2024-02-05,SKU_10,WH_4,SUP_10,West,21,515,14,328,0,19.02,24.9,0,0,18.34,2,0,1,187,5.879999999999999,0.3091482649842271
2024-02-06,SKU_10,WH_4,SUP_10,North,32,483,14,328,0,19.02,24.9,0,0,30.63,2,1,1,155,5.879999999999999,0.3091482649842271
2024-02-07,SKU_10,WH_4,SUP_10,North,30,453,14,328,0,19.02,24.9,0,0,30.81,2,2,1,125,5.879999999999999,0.3091482649842271
2024-02-08,SKU_10,WH_4,SUP_10,South,32,421,14,328,0,19.02,24.9,0,0,32.42,2,3,1,93,5.879999999999999,0.3091482649842271
2024-02-09,SKU_10,WH_4,SUP_10,West,26,395,14,328,0,19.02,24.9,0,0,22.88,2,4,1,67,5.879999999999999,0.3091482649842271
2024-02-10,SKU_10,WH_4,SUP_10,South,30,365,14,328,0,19.02,24.9,0,0,29.3,2,5,1,37,5.879999999999999,0.3091482649842271
2024-02-11,SKU_10,WH_4,SUP_10,South,27,338,14,328,0,19.02,24.9,0,0,27.27,2,6,1,10,5.879999999999999,0.3091482649842271
2024-02-12,SKU_10,WH_4,SUP_10,South,22,316,14,328,0,19.02,24.9,0,0,18.07,2,0,1,-12,5.879999999999999,0.3091482649842271
2024-02-13,SKU_10,WH_4,SUP_10,North,22,568,14,328,274,19.02,24.9,0,0,20.11,2,1,1,240,5.879999999999999,0.3091482649842271
2024-02-14,SKU_10,WH_4,SUP_10,East,22,546,14,328,0,19.02,24.9,0,0,22.68,2,2,1,218,5.879999999999999,0.3091482649842271
2024-02-15,SKU_10,WH_4,SUP_10,East,28,518,14,328,0,19.02,24.9,0,0,32.0,2,3,1,190,5.879999999999999,0.3091482649842271
2024-02-16,SKU_10,WH_4,SUP_10,West,26,492,14,328,0,19.02,24.9,0,0,22.6,2,4,1,164,5.879999999999999,0.3091482649842271
2024-02-17,SKU_10,WH_4,SUP_10,South,28,464,14,328,0,19.02,24.9,0,0,24.55,2,5,1,136,5.879999999999999,0.3091482649842271
2024-02-18,SKU_10,WH_4,SUP_10,South,25,439,14,328,0,19.02,24.9,0,0,25.06,2,6,1,111,5.879999999999999,0.3091482649842271
2024-02-19,SKU_10,WH_4,SUP_10,South,30,409,14,328,0,19.02,24.9,0,0,27.74,2,0,1,81,5.879999999999999,0.3091482649842271
2024-02-20,SKU_10,WH_4,SUP_10,East,18,391,14,328,0,19.02,24.9,0,0,21.02,2,1,1,63,5.879999999999999,0.3091482649842271
2024-02-21,SKU_10,WH_4,SUP_10,West,31,360,14,328,0,19.02,24.9,1,0,30.72,2,2,1,32,5.879999999999999,0.3091482649842271
2024-02-22,SKU_10,WH_4,SUP_10,North,26,334,14,328,0,19.02,24.9,0,0,30.56,2,3,1,6,5.879999999999999,0.3091482649842271
2024-02-23,SKU_10,WH_4,SUP_10,North,25,309,14,328,0,19.02,24.9,0,0,24.36,2,4,1,-19,5.879999999999999,0.3091482649842271
2024-02-24,SKU_10,WH_4,SUP_10,East,37,640,14,328,368,19.02,24.9,1,0,33.96,2,5,1,312,5.879999999999999,0.3091482649842271
2024-02-25,SKU_10,WH_4,SUP_10,South,32,608,14,328,0,19.02,24.9,1,0,34.47,2,6,1,280,5.879999999999999,0.3091482649842271
2024-02-26,SKU_10,WH_4,SUP_10,East,34,574,14,328,0,19.02,24.9,0,0,28.59,2,0,1,246,5.879999999999999,0.3091482649842271
2024-02-27,SKU_10,WH_4,SUP_10,North,37,537,14,328,0,19.02,24.9,0,0,35.32,2,1,1,209,5.879999999999999,0.3091482649842271
2024-02-28,SKU_10,WH_4,SUP_10,North,32,505,14,328,0,19.02,24.9,0,0,29.61,2,2,1,177,5.879999999999999,0.3091482649842271
2024-02-29,SKU_10,WH_4,SUP_10,West,22,483,14,328,0,19.02,24.9,0,0,20.55,2,3,1,155,5.879999999999999,0.3091482649842271
2024-03-01,SKU_10,WH_4,SUP_10,East,26,457,14,328,0,19.02,24.9,0,0,22.04,3,4,1,129,5.879999999999999,0.3091482649842271
